time,direction,accel,label,recording_id
2.63,m_z,-0.14,Alohomora,14_knrph
2.682,m_z,-0.02,Alohomora,14_knrph
2.732,m_z,-0.09,Alohomora,14_knrph
2.785,m_z,0.08,Alohomora,14_knrph
2.836,m_z,-0.15,Alohomora,14_knrph
2.887,m_z,0.24,Alohomora,14_knrph
2.942,m_z,-0.28,Alohomora,14_knrph
3.011,m_z,0.18,Alohomora,14_knrph
0.051,m_x,-0.12,Alohomora,15_knrph
0.101,m_x,0.09,Alohomora,15_knrph
0.152,m_x,0.06,Alohomora,15_knrph
0.202,m_x,-0.02,Alohomora,15_knrph
0.253,m_x,-0.01,Alohomora,15_knrph
0.304,m_x,-0.13,Alohomora,15_knrph
0.354,m_x,-0.38,Alohomora,15_knrph
0.405,m_x,-0.92,Alohomora,15_knrph
0.456,m_x,-1.67,Alohomora,15_knrph
0.507,m_x,-1.97,Alohomora,15_knrph
0.557,m_x,-2.09,Alohomora,15_knrph
0.608,m_x,-1.8,Alohomora,15_knrph
0.658,m_x,-0.83,Alohomora,15_knrph
0.709,m_x,0.29,Alohomora,15_knrph
0.76,m_x,1.4,Alohomora,15_knrph
0.811,m_x,2.59,Alohomora,15_knrph
0.861,m_x,3.29,Alohomora,15_knrph
0.912,m_x,4.07,Alohomora,15_knrph
0.964,m_x,3.97,Alohomora,15_knrph
1.015,m_x,2.53,Alohomora,15_knrph
1.065,m_x,2.47,Alohomora,15_knrph
1.116,m_x,1.64,Alohomora,15_knrph
1.167,m_x,-0.03,Alohomora,15_knrph
1.218,m_x,-0.96,Alohomora,15_knrph
1.269,m_x,-2.32,Alohomora,15_knrph
1.319,m_x,-4,Alohomora,15_knrph
1.369,m_x,-4.48,Alohomora,15_knrph
1.42,m_x,-4.31,Alohomora,15_knrph
1.47,m_x,-3.99,Alohomora,15_knrph
1.522,m_x,-2.35,Alohomora,15_knrph
1.572,m_x,-0.3,Alohomora,15_knrph
1.624,m_x,0.4,Alohomora,15_knrph
1.674,m_x,2.1,Alohomora,15_knrph
1.725,m_x,1.79,Alohomora,15_knrph
1.776,m_x,2.13,Alohomora,15_knrph
1.827,m_x,1.53,Alohomora,15_knrph
1.876,m_x,1.96,Alohomora,15_knrph
1.927,m_x,-0.92,Alohomora,15_knrph
1.978,m_x,0.16,Alohomora,15_knrph
2.028,m_x,0.82,Alohomora,15_knrph
2.079,m_x,-0.28,Alohomora,15_knrph
2.13,m_x,-0.47,Alohomora,15_knrph
2.18,m_x,0.25,Alohomora,15_knrph
2.231,m_x,-0.01,Alohomora,15_knrph
2.281,m_x,0.14,Alohomora,15_knrph
2.332,m_x,-0.3,Alohomora,15_knrph
2.383,m_x,-0.39,Alohomora,15_knrph
2.435,m_x,-0.06,Alohomora,15_knrph
2.485,m_x,-0.12,Alohomora,15_knrph
2.536,m_x,0.12,Alohomora,15_knrph
2.587,m_x,0.19,Alohomora,15_knrph
2.638,m_x,0.19,Alohomora,15_knrph
2.689,m_x,-0.01,Alohomora,15_knrph
2.739,m_x,0.06,Alohomora,15_knrph
2.789,m_x,-0.2,Alohomora,15_knrph
2.839,m_x,-0.03,Alohomora,15_knrph
2.891,m_x,0.04,Alohomora,15_knrph
2.942,m_x,-0.01,Alohomora,15_knrph
2.992,m_x,0.09,Alohomora,15_knrph
3.043,m_x,-0.05,Alohomora,15_knrph
0.051,m_y,0.05,Alohomora,15_knrph
0.101,m_y,-0.12,Alohomora,15_knrph
0.152,m_y,0.11,Alohomora,15_knrph
0.202,m_y,0.02,Alohomora,15_knrph
0.253,m_y,-0.15,Alohomora,15_knrph
0.304,m_y,-0.22,Alohomora,15_knrph
0.354,m_y,-0.49,Alohomora,15_knrph
0.405,m_y,-0.54,Alohomora,15_knrph
0.456,m_y,-0.22,Alohomora,15_knrph
0.507,m_y,-0.33,Alohomora,15_knrph
0.557,m_y,0.1,Alohomora,15_knrph
0.608,m_y,1.46,Alohomora,15_knrph
0.658,m_y,1.54,Alohomora,15_knrph
0.709,m_y,2.44,Alohomora,15_knrph
0.76,m_y,2.2,Alohomora,15_knrph
0.811,m_y,2.36,Alohomora,15_knrph
0.861,m_y,1.86,Alohomora,15_knrph
0.912,m_y,2.09,Alohomora,15_knrph
0.964,m_y,-0.31,Alohomora,15_knrph
1.015,m_y,0.21,Alohomora,15_knrph
1.065,m_y,0.89,Alohomora,15_knrph
1.116,m_y,0.85,Alohomora,15_knrph
1.167,m_y,0.94,Alohomora,15_knrph
1.218,m_y,0.68,Alohomora,15_knrph
1.269,m_y,1.89,Alohomora,15_knrph
1.319,m_y,1.81,Alohomora,15_knrph
1.369,m_y,1.61,Alohomora,15_knrph
1.42,m_y,2.38,Alohomora,15_knrph
1.47,m_y,2.51,Alohomora,15_knrph
1.522,m_y,1.98,Alohomora,15_knrph
1.572,m_y,1.86,Alohomora,15_knrph
1.624,m_y,2,Alohomora,15_knrph
1.674,m_y,1.06,Alohomora,15_knrph
1.725,m_y,1.21,Alohomora,15_knrph
1.776,m_y,1.63,Alohomora,15_knrph
1.827,m_y,3.75,Alohomora,15_knrph
1.876,m_y,4.21,Alohomora,15_knrph
1.927,m_y,4.41,Alohomora,15_knrph
1.978,m_y,7.17,Alohomora,15_knrph
2.028,m_y,2.71,Alohomora,15_knrph
2.079,m_y,-0.09,Alohomora,15_knrph
2.13,m_y,0.43,Alohomora,15_knrph
2.18,m_y,-0.2,Alohomora,15_knrph
2.231,m_y,0.07,Alohomora,15_knrph
2.281,m_y,0.22,Alohomora,15_knrph
2.332,m_y,0.42,Alohomora,15_knrph
2.383,m_y,0.3,Alohomora,15_knrph
2.435,m_y,-0.64,Alohomora,15_knrph
2.485,m_y,0.01,Alohomora,15_knrph
2.536,m_y,-0.23,Alohomora,15_knrph
2.587,m_y,-0.08,Alohomora,15_knrph
2.638,m_y,-0.28,Alohomora,15_knrph
2.689,m_y,0.26,Alohomora,15_knrph
2.739,m_y,-0.12,Alohomora,15_knrph
2.789,m_y,0.24,Alohomora,15_knrph
2.839,m_y,-0.21,Alohomora,15_knrph
2.891,m_y,0.14,Alohomora,15_knrph
2.942,m_y,0.04,Alohomora,15_knrph
2.992,m_y,0.1,Alohomora,15_knrph
3.043,m_y,-0.14,Alohomora,15_knrph
0.051,m_z,-0.6,Alohomora,15_knrph
0.101,m_z,-0.36,Alohomora,15_knrph
0.152,m_z,-0.19,Alohomora,15_knrph
0.202,m_z,-0.14,Alohomora,15_knrph
0.253,m_z,-0.12,Alohomora,15_knrph
0.304,m_z,-0.54,Alohomora,15_knrph
0.354,m_z,-0.83,Alohomora,15_knrph
0.405,m_z,-1.17,Alohomora,15_knrph
0.456,m_z,-1.37,Alohomora,15_knrph
0.507,m_z,-0.32,Alohomora,15_knrph
0.557,m_z,1.94,Alohomora,15_knrph
0.608,m_z,3.13,Alohomora,15_knrph
0.658,m_z,4.18,Alohomora,15_knrph
0.709,m_z,4.15,Alohomora,15_knrph
0.76,m_z,4.24,Alohomora,15_knrph
0.811,m_z,1.6,Alohomora,15_knrph
0.861,m_z,-0.77,Alohomora,15_knrph
0.912,m_z,-1.91,Alohomora,15_knrph
0.964,m_z,-4.15,Alohomora,15_knrph
1.015,m_z,-4.98,Alohomora,15_knrph
1.065,m_z,-3.16,Alohomora,15_knrph
1.116,m_z,-3.04,Alohomora,15_knrph
1.167,m_z,-2.53,Alohomora,15_knrph
1.218,m_z,-3.29,Alohomora,15_knrph
1.269,m_z,-3.46,Alohomora,15_knrph
1.319,m_z,-3.38,Alohomora,15_knrph
1.369,m_z,-3.02,Alohomora,15_knrph
1.42,m_z,-1.2,Alohomora,15_knrph
1.47,m_z,-0.27,Alohomora,15_knrph
1.522,m_z,2.05,Alohomora,15_knrph
1.572,m_z,3.61,Alohomora,15_knrph
1.624,m_z,4.19,Alohomora,15_knrph
1.674,m_z,3.76,Alohomora,15_knrph
1.725,m_z,4.25,Alohomora,15_knrph
1.776,m_z,4.94,Alohomora,15_knrph
1.827,m_z,8.52,Alohomora,15_knrph
1.876,m_z,15.43,Alohomora,15_knrph
1.927,m_z,10,Alohomora,15_knrph
1.978,m_z,-12.52,Alohomora,15_knrph
2.028,m_z,-17.09,Alohomora,15_knrph
2.079,m_z,-12.82,Alohomora,15_knrph
2.13,m_z,-1.94,Alohomora,15_knrph
2.18,m_z,0.38,Alohomora,15_knrph
2.231,m_z,2.43,Alohomora,15_knrph
2.281,m_z,0.65,Alohomora,15_knrph
2.332,m_z,0.72,Alohomora,15_knrph
2.383,m_z,0.14,Alohomora,15_knrph
2.435,m_z,-0.39,Alohomora,15_knrph
2.485,m_z,-0.28,Alohomora,15_knrph
2.536,m_z,-0.1,Alohomora,15_knrph
2.587,m_z,0.4,Alohomora,15_knrph
2.638,m_z,0.09,Alohomora,15_knrph
2.689,m_z,-0.04,Alohomora,15_knrph
2.739,m_z,-0.17,Alohomora,15_knrph
2.789,m_z,-0.09,Alohomora,15_knrph
2.839,m_z,0.17,Alohomora,15_knrph
2.891,m_z,-0.24,Alohomora,15_knrph
2.942,m_z,0.14,Alohomora,15_knrph
2.992,m_z,-0.08,Alohomora,15_knrph
3.043,m_z,0.08,Alohomora,15_knrph
0.05,m_x,-0.1,Alohomora,16_knrph
0.101,m_x,0.18,Alohomora,16_knrph
0.152,m_x,-0.11,Alohomora,16_knrph
0.203,m_x,0.02,Alohomora,16_knrph
0.253,m_x,0.02,Alohomora,16_knrph
0.303,m_x,-0.35,Alohomora,16_knrph
0.353,m_x,-0.73,Alohomora,16_knrph
0.404,m_x,-2.04,Alohomora,16_knrph
0.454,m_x,-3.11,Alohomora,16_knrph
0.505,m_x,-2.28,Alohomora,16_knrph
0.555,m_x,-0.24,Alohomora,16_knrph
0.608,m_x,0.78,Alohomora,16_knrph
0.656,m_x,2.71,Alohomora,16_knrph
0.708,m_x,2.28,Alohomora,16_knrph
0.759,m_x,3.93,Alohomora,16_knrph
0.809,m_x,3.77,Alohomora,16_knrph
0.86,m_x,2.72,Alohomora,16_knrph
0.912,m_x,2.35,Alohomora,16_knrph
0.962,m_x,1.87,Alohomora,16_knrph
1.012,m_x,0.63,Alohomora,16_knrph
1.063,m_x,0.35,Alohomora,16_knrph
1.115,m_x,-1.63,Alohomora,16_knrph
1.165,m_x,-2.54,Alohomora,16_knrph
1.215,m_x,-3.91,Alohomora,16_knrph
1.265,m_x,-4.01,Alohomora,16_knrph
1.316,m_x,-4.2,Alohomora,16_knrph
1.367,m_x,-3.41,Alohomora,16_knrph
1.417,m_x,-2.62,Alohomora,16_knrph
1.468,m_x,-1.55,Alohomora,16_knrph
1.519,m_x,0.62,Alohomora,16_knrph
1.569,m_x,1.14,Alohomora,16_knrph
1.619,m_x,2.57,Alohomora,16_knrph
1.669,m_x,2.29,Alohomora,16_knrph
1.72,m_x,1.44,Alohomora,16_knrph
1.77,m_x,2.28,Alohomora,16_knrph
1.821,m_x,-0.59,Alohomora,16_knrph
1.872,m_x,-0.48,Alohomora,16_knrph
1.922,m_x,0.73,Alohomora,16_knrph
1.972,m_x,-0.55,Alohomora,16_knrph
2.023,m_x,-0.36,Alohomora,16_knrph
2.073,m_x,0.43,Alohomora,16_knrph
2.124,m_x,-0.12,Alohomora,16_knrph
2.174,m_x,-0.11,Alohomora,16_knrph
2.225,m_x,-0.41,Alohomora,16_knrph
2.276,m_x,-0.21,Alohomora,16_knrph
2.327,m_x,-0.16,Alohomora,16_knrph
2.378,m_x,0.04,Alohomora,16_knrph
2.428,m_x,0.14,Alohomora,16_knrph
2.479,m_x,0.02,Alohomora,16_knrph
2.53,m_x,-0.03,Alohomora,16_knrph
2.581,m_x,0.18,Alohomora,16_knrph
2.632,m_x,-0.17,Alohomora,16_knrph
2.683,m_x,0.07,Alohomora,16_knrph
2.733,m_x,-0.2,Alohomora,16_knrph
2.784,m_x,0.06,Alohomora,16_knrph
2.834,m_x,-0.11,Alohomora,16_knrph
2.884,m_x,-0.18,Alohomora,16_knrph
2.935,m_x,0.04,Alohomora,16_knrph
2.986,m_x,0.04,Alohomora,16_knrph
3.038,m_x,0.07,Alohomora,16_knrph
0.05,m_y,-0.04,Alohomora,16_knrph
0.101,m_y,-0.14,Alohomora,16_knrph
0.152,m_y,0.18,Alohomora,16_knrph
0.203,m_y,-0.03,Alohomora,16_knrph
0.253,m_y,0.06,Alohomora,16_knrph
0.303,m_y,0.01,Alohomora,16_knrph
0.353,m_y,0.09,Alohomora,16_knrph
0.404,m_y,0.01,Alohomora,16_knrph
0.454,m_y,0.75,Alohomora,16_knrph
0.505,m_y,1,Alohomora,16_knrph
0.555,m_y,0.48,Alohomora,16_knrph
0.608,m_y,1.64,Alohomora,16_knrph
0.656,m_y,1.57,Alohomora,16_knrph
0.708,m_y,2.21,Alohomora,16_knrph
0.759,m_y,0.61,Alohomora,16_knrph
0.809,m_y,-0.11,Alohomora,16_knrph
0.86,m_y,0.34,Alohomora,16_knrph
0.912,m_y,1.28,Alohomora,16_knrph
0.962,m_y,0.58,Alohomora,16_knrph
1.012,m_y,1.22,Alohomora,16_knrph
1.063,m_y,0.44,Alohomora,16_knrph
1.115,m_y,1.49,Alohomora,16_knrph
1.165,m_y,1.26,Alohomora,16_knrph
1.215,m_y,1.72,Alohomora,16_knrph
1.265,m_y,1.07,Alohomora,16_knrph
1.316,m_y,1.82,Alohomora,16_knrph
1.367,m_y,2.09,Alohomora,16_knrph
1.417,m_y,2.35,Alohomora,16_knrph
1.468,m_y,2.31,Alohomora,16_knrph
1.519,m_y,1.85,Alohomora,16_knrph
1.569,m_y,2.03,Alohomora,16_knrph
1.619,m_y,1.43,Alohomora,16_knrph
1.669,m_y,2.34,Alohomora,16_knrph
1.72,m_y,3.91,Alohomora,16_knrph
1.77,m_y,4.75,Alohomora,16_knrph
1.821,m_y,3.75,Alohomora,16_knrph
1.872,m_y,6.41,Alohomora,16_knrph
1.922,m_y,2.57,Alohomora,16_knrph
1.972,m_y,0.02,Alohomora,16_knrph
2.023,m_y,0.24,Alohomora,16_knrph
2.073,m_y,0.03,Alohomora,16_knrph
2.124,m_y,0.26,Alohomora,16_knrph
2.174,m_y,0.27,Alohomora,16_knrph
2.225,m_y,0.26,Alohomora,16_knrph
2.276,m_y,0.07,Alohomora,16_knrph
2.327,m_y,-0.32,Alohomora,16_knrph
2.378,m_y,0.18,Alohomora,16_knrph
2.428,m_y,-0.38,Alohomora,16_knrph
2.479,m_y,-0.01,Alohomora,16_knrph
2.53,m_y,-0.01,Alohomora,16_knrph
2.581,m_y,0.25,Alohomora,16_knrph
2.632,m_y,0.35,Alohomora,16_knrph
2.683,m_y,-0.04,Alohomora,16_knrph
2.733,m_y,0.09,Alohomora,16_knrph
2.784,m_y,0.11,Alohomora,16_knrph
2.834,m_y,-0.1,Alohomora,16_knrph
2.884,m_y,-0.07,Alohomora,16_knrph
2.935,m_y,0.21,Alohomora,16_knrph
2.986,m_y,0.02,Alohomora,16_knrph
3.038,m_y,0.07,Alohomora,16_knrph
0.05,m_z,-0.1,Alohomora,16_knrph
0.101,m_z,-0.1,Alohomora,16_knrph
0.152,m_z,-0.13,Alohomora,16_knrph
0.203,m_z,0,Alohomora,16_knrph
0.253,m_z,0,Alohomora,16_knrph
0.303,m_z,-0.28,Alohomora,16_knrph
0.353,m_z,-0.25,Alohomora,16_knrph
0.404,m_z,0.19,Alohomora,16_knrph
0.454,m_z,0.94,Alohomora,16_knrph
0.505,m_z,2.55,Alohomora,16_knrph
0.555,m_z,4.31,Alohomora,16_knrph
0.608,m_z,4.9,Alohomora,16_knrph
0.656,m_z,2.92,Alohomora,16_knrph
0.708,m_z,-0.56,Alohomora,16_knrph
0.759,m_z,-1.35,Alohomora,16_knrph
0.809,m_z,-5.29,Alohomora,16_knrph
0.86,m_z,-5.15,Alohomora,16_knrph
0.912,m_z,-3.34,Alohomora,16_knrph
0.962,m_z,-2.85,Alohomora,16_knrph
1.012,m_z,-0.95,Alohomora,16_knrph
1.063,m_z,-1.76,Alohomora,16_knrph
1.115,m_z,-2.04,Alohomora,16_knrph
1.165,m_z,-3.15,Alohomora,16_knrph
1.215,m_z,-2.86,Alohomora,16_knrph
1.265,m_z,-2.62,Alohomora,16_knrph
1.316,m_z,-1.84,Alohomora,16_knrph
1.367,m_z,-0.88,Alohomora,16_knrph
1.417,m_z,0.92,Alohomora,16_knrph
1.468,m_z,1.28,Alohomora,16_knrph
1.519,m_z,3.35,Alohomora,16_knrph
1.569,m_z,3.71,Alohomora,16_knrph
1.619,m_z,5.27,Alohomora,16_knrph
1.669,m_z,7.77,Alohomora,16_knrph
1.72,m_z,10.47,Alohomora,16_knrph
1.77,m_z,13.25,Alohomora,16_knrph
1.821,m_z,3.4,Alohomora,16_knrph
1.872,m_z,-9.52,Alohomora,16_knrph
1.922,m_z,-17.8,Alohomora,16_knrph
1.972,m_z,-8.54,Alohomora,16_knrph
2.023,m_z,-1.53,Alohomora,16_knrph
2.073,m_z,-0.45,Alohomora,16_knrph
2.124,m_z,1.99,Alohomora,16_knrph
2.174,m_z,1.25,Alohomora,16_knrph
2.225,m_z,0.68,Alohomora,16_knrph
2.276,m_z,0.31,Alohomora,16_knrph
2.327,m_z,-0.11,Alohomora,16_knrph
2.378,m_z,-0.43,Alohomora,16_knrph
2.428,m_z,-0.2,Alohomora,16_knrph
2.479,m_z,0.17,Alohomora,16_knrph
2.53,m_z,0.09,Alohomora,16_knrph
2.581,m_z,-0.15,Alohomora,16_knrph
2.632,m_z,-0.02,Alohomora,16_knrph
2.683,m_z,0,Alohomora,16_knrph
2.733,m_z,0.11,Alohomora,16_knrph
2.784,m_z,0.08,Alohomora,16_knrph
2.834,m_z,0,Alohomora,16_knrph
2.884,m_z,0.06,Alohomora,16_knrph
2.935,m_z,-0.11,Alohomora,16_knrph
2.986,m_z,-0.02,Alohomora,16_knrph
3.038,m_z,0.01,Alohomora,16_knrph
0.05,m_x,-0.03,Alohomora,17_knrph
0.1,m_x,0.06,Alohomora,17_knrph
0.151,m_x,-0.02,Alohomora,17_knrph
0.202,m_x,0.06,Alohomora,17_knrph
0.252,m_x,0.2,Alohomora,17_knrph
0.303,m_x,0.24,Alohomora,17_knrph
0.354,m_x,-0.07,Alohomora,17_knrph
0.405,m_x,-0.81,Alohomora,17_knrph
0.456,m_x,-2.45,Alohomora,17_knrph
0.507,m_x,-3.32,Alohomora,17_knrph
0.558,m_x,-2.49,Alohomora,17_knrph
0.609,m_x,-1.51,Alohomora,17_knrph
0.66,m_x,-0.01,Alohomora,17_knrph
0.71,m_x,1.09,Alohomora,17_knrph
0.761,m_x,2.07,Alohomora,17_knrph
0.813,m_x,3.04,Alohomora,17_knrph
0.863,m_x,3.55,Alohomora,17_knrph
0.915,m_x,3.6,Alohomora,17_knrph
0.966,m_x,3.46,Alohomora,17_knrph
1.017,m_x,2.65,Alohomora,17_knrph
1.068,m_x,1.11,Alohomora,17_knrph
1.119,m_x,0.24,Alohomora,17_knrph
1.17,m_x,-0.18,Alohomora,17_knrph
1.22,m_x,-0.75,Alohomora,17_knrph
1.271,m_x,-1.56,Alohomora,17_knrph
1.322,m_x,-2.59,Alohomora,17_knrph
1.373,m_x,-3.52,Alohomora,17_knrph
1.424,m_x,-4.09,Alohomora,17_knrph
1.475,m_x,-4.03,Alohomora,17_knrph
1.526,m_x,-3.75,Alohomora,17_knrph
1.577,m_x,-2.56,Alohomora,17_knrph
1.629,m_x,-0.93,Alohomora,17_knrph
1.68,m_x,0.33,Alohomora,17_knrph
1.73,m_x,1.55,Alohomora,17_knrph
1.782,m_x,1.84,Alohomora,17_knrph
1.832,m_x,1.07,Alohomora,17_knrph
1.882,m_x,2.07,Alohomora,17_knrph
1.932,m_x,0.43,Alohomora,17_knrph
1.983,m_x,0.32,Alohomora,17_knrph
2.033,m_x,0.28,Alohomora,17_knrph
2.084,m_x,-0.54,Alohomora,17_knrph
2.135,m_x,-0.74,Alohomora,17_knrph
2.185,m_x,0.34,Alohomora,17_knrph
2.236,m_x,0.07,Alohomora,17_knrph
2.286,m_x,-0.29,Alohomora,17_knrph
2.337,m_x,-0.49,Alohomora,17_knrph
2.389,m_x,-0.42,Alohomora,17_knrph
2.439,m_x,-0.17,Alohomora,17_knrph
2.491,m_x,-0.32,Alohomora,17_knrph
2.541,m_x,0.47,Alohomora,17_knrph
2.592,m_x,0.25,Alohomora,17_knrph
2.643,m_x,0.11,Alohomora,17_knrph
2.694,m_x,0.31,Alohomora,17_knrph
2.746,m_x,-0.04,Alohomora,17_knrph
2.797,m_x,-0.17,Alohomora,17_knrph
2.848,m_x,-0.1,Alohomora,17_knrph
2.898,m_x,0.06,Alohomora,17_knrph
2.95,m_x,-0.03,Alohomora,17_knrph
3.001,m_x,0.08,Alohomora,17_knrph
0.05,m_y,-0.07,Alohomora,17_knrph
0.1,m_y,0.16,Alohomora,17_knrph
0.151,m_y,0.05,Alohomora,17_knrph
0.202,m_y,0.19,Alohomora,17_knrph
0.252,m_y,0.18,Alohomora,17_knrph
0.303,m_y,0.21,Alohomora,17_knrph
0.354,m_y,-0.22,Alohomora,17_knrph
0.405,m_y,-0.6,Alohomora,17_knrph
0.456,m_y,-0.36,Alohomora,17_knrph
0.507,m_y,-0.08,Alohomora,17_knrph
0.558,m_y,0.05,Alohomora,17_knrph
0.609,m_y,1.57,Alohomora,17_knrph
0.66,m_y,1.42,Alohomora,17_knrph
0.71,m_y,2.11,Alohomora,17_knrph
0.761,m_y,2.39,Alohomora,17_knrph
0.813,m_y,1.36,Alohomora,17_knrph
0.863,m_y,1.62,Alohomora,17_knrph
0.915,m_y,1.17,Alohomora,17_knrph
0.966,m_y,1.43,Alohomora,17_knrph
1.017,m_y,0.73,Alohomora,17_knrph
1.068,m_y,0.95,Alohomora,17_knrph
1.119,m_y,0.87,Alohomora,17_knrph
1.17,m_y,1.09,Alohomora,17_knrph
1.22,m_y,1.32,Alohomora,17_knrph
1.271,m_y,1.5,Alohomora,17_knrph
1.322,m_y,1.06,Alohomora,17_knrph
1.373,m_y,1.29,Alohomora,17_knrph
1.424,m_y,1.51,Alohomora,17_knrph
1.475,m_y,1.66,Alohomora,17_knrph
1.526,m_y,2.52,Alohomora,17_knrph
1.577,m_y,2.47,Alohomora,17_knrph
1.629,m_y,2.39,Alohomora,17_knrph
1.68,m_y,2.64,Alohomora,17_knrph
1.73,m_y,2.34,Alohomora,17_knrph
1.782,m_y,2.79,Alohomora,17_knrph
1.832,m_y,3.7,Alohomora,17_knrph
1.882,m_y,4.96,Alohomora,17_knrph
1.932,m_y,4.43,Alohomora,17_knrph
1.983,m_y,7.52,Alohomora,17_knrph
2.033,m_y,6.32,Alohomora,17_knrph
2.084,m_y,1.32,Alohomora,17_knrph
2.135,m_y,0.44,Alohomora,17_knrph
2.185,m_y,-0.09,Alohomora,17_knrph
2.236,m_y,0.33,Alohomora,17_knrph
2.286,m_y,0.27,Alohomora,17_knrph
2.337,m_y,0.21,Alohomora,17_knrph
2.389,m_y,0.17,Alohomora,17_knrph
2.439,m_y,-0.28,Alohomora,17_knrph
2.491,m_y,0.01,Alohomora,17_knrph
2.541,m_y,-0.2,Alohomora,17_knrph
2.592,m_y,0.06,Alohomora,17_knrph
2.643,m_y,0.25,Alohomora,17_knrph
2.694,m_y,-0.08,Alohomora,17_knrph
2.746,m_y,0.22,Alohomora,17_knrph
2.797,m_y,0.12,Alohomora,17_knrph
2.848,m_y,0.09,Alohomora,17_knrph
2.898,m_y,0.16,Alohomora,17_knrph
2.95,m_y,0.04,Alohomora,17_knrph
3.001,m_y,-0.08,Alohomora,17_knrph
0.05,m_z,-0.1,Alohomora,17_knrph
0.1,m_z,-0.17,Alohomora,17_knrph
0.151,m_z,0.02,Alohomora,17_knrph
0.202,m_z,-0.13,Alohomora,17_knrph
0.252,m_z,0.33,Alohomora,17_knrph
0.303,m_z,-0.18,Alohomora,17_knrph
0.354,m_z,-0.51,Alohomora,17_knrph
0.405,m_z,-0.84,Alohomora,17_knrph
0.456,m_z,-1.73,Alohomora,17_knrph
0.507,m_z,-1.1,Alohomora,17_knrph
0.558,m_z,2.07,Alohomora,17_knrph
0.609,m_z,3.96,Alohomora,17_knrph
0.66,m_z,4.27,Alohomora,17_knrph
0.71,m_z,4.56,Alohomora,17_knrph
0.761,m_z,3.24,Alohomora,17_knrph
0.813,m_z,1.85,Alohomora,17_knrph
0.863,m_z,-0.98,Alohomora,17_knrph
0.915,m_z,-3.13,Alohomora,17_knrph
0.966,m_z,-2.81,Alohomora,17_knrph
1.017,m_z,-3.77,Alohomora,17_knrph
1.068,m_z,-3.36,Alohomora,17_knrph
1.119,m_z,-3.47,Alohomora,17_knrph
1.17,m_z,-2.9,Alohomora,17_knrph
1.22,m_z,-2.52,Alohomora,17_knrph
1.271,m_z,-2.4,Alohomora,17_knrph
1.322,m_z,-2.45,Alohomora,17_knrph
1.373,m_z,-3.3,Alohomora,17_knrph
1.424,m_z,-2.26,Alohomora,17_knrph
1.475,m_z,-1.73,Alohomora,17_knrph
1.526,m_z,-0.57,Alohomora,17_knrph
1.577,m_z,0.89,Alohomora,17_knrph
1.629,m_z,2.83,Alohomora,17_knrph
1.68,m_z,3.81,Alohomora,17_knrph
1.73,m_z,5.31,Alohomora,17_knrph
1.782,m_z,8.18,Alohomora,17_knrph
1.832,m_z,11.8,Alohomora,17_knrph
1.882,m_z,16.9,Alohomora,17_knrph
1.932,m_z,7.36,Alohomora,17_knrph
1.983,m_z,-8.15,Alohomora,17_knrph
2.033,m_z,-16.26,Alohomora,17_knrph
2.084,m_z,-14.98,Alohomora,17_knrph
2.135,m_z,-3.97,Alohomora,17_knrph
2.185,m_z,-1.41,Alohomora,17_knrph
2.236,m_z,0.63,Alohomora,17_knrph
2.286,m_z,1.59,Alohomora,17_knrph
2.337,m_z,1.02,Alohomora,17_knrph
2.389,m_z,0.71,Alohomora,17_knrph
2.439,m_z,-0.27,Alohomora,17_knrph
2.491,m_z,-0.49,Alohomora,17_knrph
2.541,m_z,-0.08,Alohomora,17_knrph
2.592,m_z,-0.11,Alohomora,17_knrph
2.643,m_z,0.17,Alohomora,17_knrph
2.694,m_z,-0.12,Alohomora,17_knrph
2.746,m_z,-0.13,Alohomora,17_knrph
2.797,m_z,-0.05,Alohomora,17_knrph
2.848,m_z,0.01,Alohomora,17_knrph
2.898,m_z,-0.08,Alohomora,17_knrph
2.95,m_z,0.17,Alohomora,17_knrph
3.001,m_z,0.04,Alohomora,17_knrph
0.051,m_x,0.04,Alohomora,18_knrph
0.101,m_x,0.03,Alohomora,18_knrph
0.152,m_x,0.02,Alohomora,18_knrph
0.202,m_x,0.05,Alohomora,18_knrph
0.252,m_x,0.03,Alohomora,18_knrph
0.303,m_x,-0.11,Alohomora,18_knrph
0.354,m_x,-0.45,Alohomora,18_knrph
0.406,m_x,-1.04,Alohomora,18_knrph
0.457,m_x,-1.84,Alohomora,18_knrph
0.508,m_x,-2.14,Alohomora,18_knrph
0.558,m_x,-1.64,Alohomora,18_knrph
0.61,m_x,-1.06,Alohomora,18_knrph
0.661,m_x,-0.02,Alohomora,18_knrph
0.711,m_x,1.61,Alohomora,18_knrph
0.762,m_x,2.34,Alohomora,18_knrph
0.813,m_x,3.27,Alohomora,18_knrph
0.864,m_x,3.82,Alohomora,18_knrph
0.914,m_x,3.23,Alohomora,18_knrph
0.965,m_x,2.47,Alohomora,18_knrph
1.015,m_x,1.67,Alohomora,18_knrph
1.066,m_x,0.75,Alohomora,18_knrph
1.116,m_x,-0.19,Alohomora,18_knrph
1.168,m_x,-1.14,Alohomora,18_knrph
1.218,m_x,-1.79,Alohomora,18_knrph
1.269,m_x,-2.95,Alohomora,18_knrph
1.32,m_x,-3.46,Alohomora,18_knrph
1.371,m_x,-4.06,Alohomora,18_knrph
